address,zipCode,city,state,price,bed,bath,sqft,pricePerSf,lotArea,lotAreaType,zillowUrl,latitude,longitude,homeType,imageUrl
"1137 Deacon Dr, Milton, ON L9T 5T4",L9T5T4,Milton,ON,1175000.0,4.0,3.0,,,3870.46,sqft,https://zillow.com/homedetails/1137-Deacon-Dr-Milton-ON-L9T-5T4/448640482_zpid/,43.512386,-79.83551,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ebc0bc94da24c8885fa33a7fe08738cf-p_e.jpg
"445 Ontario St S #48, Milton, ON L9T 9K2",L9T9K2,Milton,ON,987900.0,3.0,4.0,1900.0,519.95,1650.34,sqft,https://zillow.com/homedetails/445-Ontario-St-S-48-Milton-ON-L9T-9K2/447914942_zpid/,43.50926,-79.86472,TOWNHOUSE,https://photos.zillowstatic.com/fp/60f6fe973afb51c925ce8804745b1682-p_e.jpg
"454 Tilt Point, Milton, ON L9T 7Y5",L9T7Y5,Milton,ON,924900.0,3.0,3.0,,,3080.0,sqft,https://zillow.com/homedetails/454-Tilt-Point-Milton-ON-L9T-7Y5/449354316_zpid/,43.491714,-79.88524,TOWNHOUSE,https://photos.zillowstatic.com/fp/7747f628a8b5bf6fc7b5a6fafcee7f7e-p_e.jpg
"4320 Random Acres Rd, Milton, ON N0B 2K0",N0B2K0,Milton,ON,2850000.0,3.0,3.0,,,3.7812,acres,https://zillow.com/homedetails/4320-Random-Acres-Rd-Milton-ON-N0B-2K0/441849232_zpid/,43.59191,-80.085205,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0102d94e752c829d645e0ca96ac78ae7-p_e.jpg
"487 Cedar Hedge Rd, Milton, ON L9T 5K2",L9T5K2,Milton,ON,999889.0,4.0,4.0,,,2900.91,sqft,https://zillow.com/homedetails/487-Cedar-Hedge-Rd-Milton-ON-L9T-5K2/353443672_zpid/,43.527573,-79.84208,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/38659ca9e1cfbee06b88b17b11c42f3b-p_e.jpg
"652 Rayner Ct, Milton, ON L9T 0N7",L9T0N7,Milton,ON,1125000.0,4.0,3.0,,,368.71,sqft,https://zillow.com/homedetails/652-Rayner-Ct-Milton-ON-L9T-0N7/448826693_zpid/,43.489246,-79.87623,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/bee4649ff249cdbb629d4d1328d1e34e-p_e.jpg
"703 Briar Cres, Milton, ON L9T 3Z7",L9T3Z7,Milton,ON,898999.0,4.0,2.0,,,2940.0,sqft,https://zillow.com/homedetails/703-Briar-Cres-Milton-ON-L9T-3Z7/2057526752_zpid/,43.528877,-79.879234,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/b88d16ea6002036abee5a9bc7304a9ed-p_e.jpg
"295 Ruhl Dr, Milton, ON L9T 8J7",L9T8J7,Milton,ON,959900.0,3.0,2.0,1150.0,834.7,2659.1716,sqft,https://zillow.com/homedetails/295-Ruhl-Dr-Milton-ON-L9T-8J7/448602041_zpid/,43.494873,-79.86018,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/0ea466d75c1551a1649666a2ca6b3200-p_e.jpg
"1585 Rose Way E #606, Milton, ON L9E 1V8",L9E1V8,Milton,ON,599000.0,2.0,2.0,,,,,https://zillow.com/homedetails/1585-Rose-Way-E-606-Milton-ON-L9E-1V8/448694939_zpid/,43.489017,-79.832825,TOWNHOUSE,https://photos.zillowstatic.com/fp/db857d5e780f69e14d867dbb9cf62d03-p_e.jpg
"1673 Clark Blvd, Milton, ON L9T 5Z6",L9T5Z6,Milton,ON,999999.0,4.0,4.0,,,2887.4824,sqft,https://zillow.com/homedetails/1673-Clark-Blvd-Milton-ON-L9T-5Z6/2061219256_zpid/,43.525066,-79.82823,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/1b3fc75e9038d6984bb4e1b666509be7-p_e.jpg
"11719 Guelph Line, Milton, ON L0P 1B0",L0P1B0,Milton,ON,1498000.0,4.0,3.0,1687.0,887.97,0.5840369696969696,acres,https://zillow.com/homedetails/11719-Guelph-Line-Milton-ON-L0P-1B0/2068832512_zpid/,43.542786,-80.06227,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/37fcaa66dfd347d4da8a2987ad75dd24-p_e.jpg
"202 Riverplace Cres, Milton, ON L9T 1W5",L9T1W5,Milton,ON,999900.0,4.0,2.0,,,5445.0,sqft,https://zillow.com/homedetails/202-Riverplace-Cres-Milton-ON-L9T-1W5/2082407313_zpid/,43.51922,-79.88639,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/96aca88e51506acb38c436190e95badb-p_e.jpg
"256 Whetham Hts, Milton, ON L9T 0P2",L9T0P2,Milton,ON,998000.0,3.0,3.0,,,2292.71,sqft,https://zillow.com/homedetails/256-Whetham-Hts-Milton-ON-L9T-0P2/449329403_zpid/,43.490074,-79.87577,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/64c65fe733abdc34389f9ff6e1407969-p_e.jpg
"668 Sellers Path, Milton, ON L9T 0P6",L9T0P6,Milton,ON,1074900.0,4.0,4.0,2285.0,470.42,1702.635,sqft,https://zillow.com/homedetails/668-Sellers-Path-Milton-ON-L9T-0P6/448839995_zpid/,43.491356,-79.87509,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/894c3dd0be795f998ef328b56ba6c21d-p_e.jpg
"1126 Kelly Gate, Milton, ON L9T 6G9",L9T6G9,Milton,ON,850000.0,3.0,2.0,,,1848.74,sqft,https://zillow.com/homedetails/1126-Kelly-Gate-Milton-ON-L9T-6G9/448965502_zpid/,43.519855,-79.84593,TOWNHOUSE,https://photos.zillowstatic.com/fp/d09307c32ff1547e00dc22a1a63c3a41-p_e.jpg
"389 Thimbleweed Ct, Milton, ON L9E 1T3",L9E1T3,Milton,ON,899000.0,3.0,3.0,,,1134.7288,sqft,https://zillow.com/homedetails/389-Thimbleweed-Ct-Milton-ON-L9E-1T3/446400817_zpid/,43.469627,-79.8549,TOWNHOUSE,https://photos.zillowstatic.com/fp/c08c901adfa65ce49c7a9b25b5eed4af-p_e.jpg
"461 Boyd Ln, Milton, ON L9E 1X2",L9E1X2,Milton,ON,1299000.0,7.0,5.0,,,297.0,sqft,https://zillow.com/homedetails/461-Boyd-Ln-Milton-ON-L9E-1X2/443739674_zpid/,43.472942,-79.86317,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7d850c4c229969bedbcfc6f4c6bdca83-p_e.jpg
"71 Mae Ct, Milton, ON L0P 1B0",L0P1B0,Milton,ON,3999888.0,4.0,4.0,,,1.13,sqft,https://zillow.com/homedetails/71-Mae-Ct-Milton-ON-L0P-1B0/447752235_zpid/,43.486225,-79.98522,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/88b28ea7936d1c0eeb8329840845920b-p_e.jpg
"117 McCready Dr, Milton, ON L9T 0V5",L9T0V5,Milton,ON,949900.0,4.0,4.0,,,2213.43,sqft,https://zillow.com/homedetails/117-McCready-Dr-Milton-ON-L9T-0V5/2071053729_zpid/,43.4968,-79.877975,TOWNHOUSE,https://photos.zillowstatic.com/fp/94d9ecf15cc25fb44f6bddd743e245e8-p_e.jpg
"221 Chilver Hts, Milton, ON L9E 1C9",L9E1C9,Milton,ON,1175000.0,4.0,3.0,,,2781.412,sqft,https://zillow.com/homedetails/221-Chilver-Hts-Milton-ON-L9E-1C9/449424049_zpid/,43.48537,-79.85,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f65223d8e93dc6a359974e3c69892f3f-p_e.jpg
"462 Violet Gate, Milton, ON L9E 1X3",L9E1X3,Milton,ON,1409900.0,4.0,4.0,,,3196.8522,sqft,https://zillow.com/homedetails/462-Violet-Gate-Milton-ON-L9E-1X3/448721130_zpid/,43.472607,-79.86197,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/758adb77c9b4fc6867096bcfa93f245d-p_e.jpg
"11289 Guelph Line, Milton, ON L0P 1B0",L0P1B0,Milton,ON,1897500.0,6.0,4.0,,,1.55,sqft,https://zillow.com/homedetails/11289-Guelph-Line-Milton-ON-L0P-1B0/448640057_zpid/,43.532623,-80.04595,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7ed773c3721df3cb5fcb1941b7ca2c79-p_e.jpg
"430 Grenke Pl, Milton, ON L9T 7T6",L9T7T6,Milton,ON,1179000.0,3.0,4.0,1604.0,735.04,3032.4496,sqft,https://zillow.com/homedetails/430-Grenke-Pl-Milton-ON-L9T-7T6/2064653595_zpid/,43.481205,-79.872505,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/308374a3916155ad15813b6adc992b9a-p_e.jpg
"1245 Ruddy Cres, Milton, ON L9T 8M2",L9T8M2,Milton,ON,969000.0,4.0,4.0,,,2403.6814,sqft,https://zillow.com/homedetails/1245-Ruddy-Cres-Milton-ON-L9T-8M2/448182086_zpid/,43.52199,-79.8424,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ed4aea7b833d01f03be968c859f6bdeb-p_e.jpg
"1641 Allan Cres, Milton, ON L9T 5Z7",L9T5Z7,Milton,ON,1449999.0,4.0,3.0,,,4311.2161,sqft,https://zillow.com/homedetails/1641-Allan-Cres-Milton-ON-L9T-5Z7/2069231692_zpid/,43.52538,-79.82937,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/3fb95be757828c6fa7b2adb876f8ba04-p_e.jpg
"1106 Little Cres, Milton, ON L9T 6T2",L9T6T2,Milton,ON,1499900.0,6.0,4.0,,,4497.016,sqft,https://zillow.com/homedetails/1106-Little-Cres-Milton-ON-L9T-6T2/449349993_zpid/,43.52438,-79.856415,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fce870166b387f81fe604990b1bf13a0-p_e.jpg
"956 Huffman Cres, Milton, ON L9T 6M7",L9T6M7,Milton,ON,1099900.0,4.0,4.0,1476.0,745.19,2900.9142,sqft,https://zillow.com/homedetails/956-Huffman-Cres-Milton-ON-L9T-6M7/440866093_zpid/,43.517975,-79.83324,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ed093355707172ce5ebe1647b385185e-p_e.jpg
"981 Kennedy Cir, Milton, ON L9T 0C6",L9T0C6,Milton,ON,1169900.0,4.0,3.0,,,3609.0,sqft,https://zillow.com/homedetails/981-Kennedy-Cir-Milton-ON-L9T-0C6/2069103748_zpid/,43.508156,-79.84061,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/28d5eca52ec0f7572c43743179000ce9-p_e.jpg
"612 Kennedy Cir W, Milton, ON L9E 1R4",L9E1R4,Milton,ON,1199000.0,6.0,4.0,,,2662.8236,sqft,https://zillow.com/homedetails/612-Kennedy-Cir-W-Milton-ON-L9E-1R4/448640350_zpid/,43.499763,-79.8314,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/ee9b031dfd6b38bd11be58752d448262-p_e.jpg
"1504 Kitchen Ct, Milton, ON L9E 1Y8",L9E1Y8,Milton,ON,1599000.0,4.0,4.0,,,4155.2126,sqft,https://zillow.com/homedetails/1504-Kitchen-Ct-Milton-ON-L9E-1Y8/449402359_zpid/,43.47181,-79.85667,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a98207c1571b06e06bfc61763f5587c5-p_e.jpg
"1328 Clarriage Ct, Milton, ON L9E 1L6",L9E1L6,Milton,ON,1899900.0,7.0,5.0,,,3721.1262,sqft,https://zillow.com/homedetails/1328-Clarriage-Ct-Milton-ON-L9E-1L6/2066539422_zpid/,43.49148,-79.84372,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/41f07e34dff683ae606bb69c5b9525a7-p_e.jpg
"6115 8th Line, Milton, ON L9E 1A4",L9E1A4,Milton,ON,1688000.0,4.0,2.0,2000.0,844.0,1.0331,acres,https://zillow.com/homedetails/6115-8th-Line-Milton-ON-L9E-1A4/441178498_zpid/,43.547554,-79.77373,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/687fa2e566adc56da30e0e0e8b9fad77-p_e.jpg
"1573 Rose Way #130, Milton, ON L9E 1V8",L9E1V8,Milton,ON,690000.0,2.0,2.0,,,,,https://zillow.com/homedetails/1573-Rose-Way-130-Milton-ON-L9E-1V8/449392009_zpid/,43.49007,-79.83323,TOWNHOUSE,https://photos.zillowstatic.com/fp/624e5d45d9f3346bf067acbc5b30950e-p_e.jpg
"668 Hamilton Cres, Milton, ON L9T 6H1",L9T6H1,Milton,ON,1149900.0,5.0,4.0,,,2294.0452,sqft,https://zillow.com/homedetails/668-Hamilton-Cres-Milton-ON-L9T-6H1/2065466005_zpid/,43.519417,-79.84669,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/25a54426f789dc4b7469404c0f1cc730-p_e.jpg
"11331 Amos Dr, Milton, ON L0P 1B0",L0P1B0,Milton,ON,1649000.0,3.0,2.0,2144.0,769.12,1.9521,acres,https://zillow.com/homedetails/11331-Amos-Dr-Milton-ON-L0P-1B0/448615707_zpid/,43.528885,-80.04837,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/86b8e91b7b71e39e91ad4060c190eb9c-p_e.jpg
"1652 Allan Cres, Milton, ON L9T 5Z7",L9T5Z7,Milton,ON,1325000.0,3.0,3.0,,,0.09,sqft,https://zillow.com/homedetails/1652-Allan-Cres-Milton-ON-L9T-5Z7/448827422_zpid/,43.525635,-79.82876,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/69ed7fa86a12ea321eedc25f3eb2ec09-p_e.jpg
"533 Kennedy Cir W, Milton, ON L9E 1P9",L9E1P9,Milton,ON,1450000.0,4.0,3.0,,,0.2824903581267218,acres,https://zillow.com/homedetails/533-Kennedy-Cir-W-Milton-ON-L9E-1P9/448639339_zpid/,43.49777,-79.83065,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f0aa61acde74a1623fdce8bf76f27037-p_e.jpg
"11375 Taylor Ct, Milton, ON L0P 1B0",L0P1B0,Milton,ON,3599900.0,5.0,5.0,,,2.0522,acres,https://zillow.com/homedetails/11375-Taylor-Ct-Milton-ON-L0P-1B0/2064733721_zpid/,43.531254,-80.05497,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a6823f0c31994bc0b35f7bf3280ecd4b-p_e.jpg
"1407 Chretien St, Milton, ON L9E 1G7",L9E1G7,Milton,ON,1149900.0,6.0,5.0,2219.0,518.21,2659.1716,sqft,https://zillow.com/homedetails/1407-Chretien-St-Milton-ON-L9E-1G7/2075667905_zpid/,43.482536,-79.84999,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/6e2c8d7ee60ad9c32f70e2c643fa7d24-p_e.jpg
"7385 Milburough Line, Milton, ON L0R 1K0",L0R1K0,Milton,ON,1499900.0,4.0,4.0,2300.0,652.13,1.0216,acres,https://zillow.com/homedetails/7385-Milburough-Line-Milton-ON-L0R-1K0/352445566_zpid/,43.42718,-79.9723,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5aeea602327e92b4fecf322c6bf1f377-p_e.jpg
"346 Schreyer Cres, Milton, ON L9T 7T1",L9T7T1,Milton,ON,1064900.0,3.0,3.0,,,280.8,sqft,https://zillow.com/homedetails/346-Schreyer-Cres-Milton-ON-L9T-7T1/448959887_zpid/,43.483086,-79.86802,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/97069865eab65243b22769b63e8b4a2f-p_e.jpg
"357 Peregrine Way, Milton, ON L9T 7N9",L9T7N9,Milton,ON,1799990.0,4.0,4.0,,,4911.7474,sqft,https://zillow.com/homedetails/357-Peregrine-Way-Milton-ON-L9T-7N9/449413181_zpid/,43.492275,-79.888176,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/5f08b62658054a21453954043ff4a7c5-p_e.jpg
"820 Speck Cross, Milton, ON L9T 0G6",L9T0G6,Milton,ON,1200000.0,4.0,3.0,2144.0,559.7,3691.8534,sqft,https://zillow.com/homedetails/820-Speck-Cross-Milton-ON-L9T-0G6/444387487_zpid/,43.51242,-79.85328,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c7e9d264456746915cc21e4b0a14163a-p_e.jpg
"458 Pozbou Cres, Milton, ON L9T 8H9",L9T8H9,Milton,ON,1189900.0,6.0,4.0,,,3022.51,sqft,https://zillow.com/homedetails/458-Pozbou-Cres-Milton-ON-L9T-8H9/448298836_zpid/,43.49355,-79.8587,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/e778f1b13ab9e23ef0c0946e542be0eb-p_e.jpg
"1491 Maple Ave #409, Milton, ON L9T 0B8",L9T0B8,Milton,ON,659900.0,2.0,1.0,767.0,860.37,,,https://zillow.com/homedetails/1491-Maple-Ave-409-Milton-ON-L9T-0B8/447569334_zpid/,43.537018,-79.85815,CONDO,https://photos.zillowstatic.com/fp/4067d0c79c2813ef93cdf147714e9d8e-p_e.jpg
"888 Sumac Cres, Milton, ON L9E 1R7",L9E1R7,Milton,ON,949000.0,4.0,3.0,1700.0,558.24,2540.6262,sqft,https://zillow.com/homedetails/888-Sumac-Cres-Milton-ON-L9E-1R7/2071855611_zpid/,43.50092,-79.83553,TOWNHOUSE,https://photos.zillowstatic.com/fp/1540a7a743b6fb9cc22df598366e1552-p_e.jpg
"112 Court St N, Milton, ON L9T 2S3",L9T2S3,Milton,ON,999900.0,3.0,1.0,1658.0,603.08,7590.0,sqft,https://zillow.com/homedetails/112-Court-St-N-Milton-ON-L9T-2S3/2066396643_zpid/,43.518272,-79.883125,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/07dbf90ee2ca52f54216fa5707491a58-p_e.jpg
"1554 Chretien St, Milton, ON L9E 1H2",L9E1H2,Milton,ON,977777.0,5.0,3.0,,,,,https://zillow.com/homedetails/1554-Chretien-St-Milton-ON-L9E-1H2/448849757_zpid/,43.479523,-79.84617,MULTI_FAMILY,https://photos.zillowstatic.com/fp/b4419542a59a084d74151c7705a0f2a0-p_e.jpg
"348 Kingsleigh Ct, Milton, ON L9T 1X7",L9T1X7,Milton,ON,1995000.0,4.0,5.0,,,7500.0,sqft,https://zillow.com/homedetails/348-Kingsleigh-Ct-Milton-ON-L9T-1X7/442343617_zpid/,43.521847,-79.88937,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/59eb32d97bb3717fb9d2372cf64bf507-p_e.jpg
"3100 Side Road 30, Milton, ON N0B 2K0",N0B2K0,Milton,ON,2250000.0,6.0,6.0,,,1.9368,acres,https://zillow.com/homedetails/3100-Side-Road-30-Milton-ON-N0B-2K0/2070180482_zpid/,43.586758,-80.11482,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/992d7a48d2b963ea95baeb609033c7a6-p_e.jpg
"164 Dixon Dr E, Milton, ON L9T 5R7",L9T5R7,Milton,ON,1210000.0,4.0,3.0,,,3621.3777,sqft,https://zillow.com/homedetails/164-Dixon-Dr-E-Milton-ON-L9T-5R7/447983316_zpid/,43.534767,-79.86301,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/386325e15ca2606fb60f8c8b88b3ad7e-p_e.jpg
"864 Bessy Trl, Milton, ON L9T 0G8",L9T0G8,Milton,ON,1298888.0,5.0,4.0,,,3566.0368,sqft,https://zillow.com/homedetails/864-Bessy-Trl-Milton-ON-L9T-0G8/447282837_zpid/,43.51289,-79.851974,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/910415e352519d0af866de022b97c53f-p_e.jpg
"1029 Farmstead Dr, Milton, ON L9T 8G4",L9T8G4,Milton,ON,1039999.0,4.0,3.0,,,3170.83,sqft,https://zillow.com/homedetails/1029-Farmstead-Dr-Milton-ON-L9T-8G4/448833695_zpid/,43.492687,-79.85505,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/4fa16d22ff5ba2122ef9bb65f3c3dc1a-p_e.jpg
"1050 Main St E #809, Milton, ON L9T 1N8",L9T1N8,Milton,ON,570990.0,2.0,2.0,,,,,https://zillow.com/homedetails/1050-Main-St-E-809-Milton-ON-L9T-1N8/2070786448_zpid/,43.512417,-79.88341,APARTMENT,https://photos.zillowstatic.com/fp/51b19f0b0d4a351046840c1f80ff9922-p_e.jpg
"274 Fitzgerald Cres, Milton, ON L9T 5Y3",L9T5Y3,Milton,ON,899900.0,3.0,3.0,,,2531.045,sqft,https://zillow.com/homedetails/274-Fitzgerald-Cres-Milton-ON-L9T-5Y3/449347746_zpid/,43.5364,-79.87214,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/79e605de62de08c3bb35562904d57836-p_e.jpg
"915 Penson Cres, Milton, ON L9T 8Z8",L9T8Z8,Milton,ON,1199000.0,4.0,4.0,,,2659.1716,sqft,https://zillow.com/homedetails/915-Penson-Cres-Milton-ON-L9T-8Z8/446808716_zpid/,43.50362,-79.84944,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/7d7fb770ec4e160e5e19eef4356ddeb5-p_e.jpg
"401 Black Dr, Milton, ON L9T 6R8",L9T6R8,Milton,ON,1150000.0,3.0,3.0,,,3078.8972,sqft,https://zillow.com/homedetails/401-Black-Dr-Milton-ON-L9T-6R8/446225208_zpid/,43.521526,-79.855835,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/f8e614ca9a2f4bc298a9c4c389650ada-p_e.jpg
"1527 Mendelson Hts, Milton, ON L9E 1H3",L9E1H3,Milton,ON,1754900.0,5.0,5.0,,,4159.7641,sqft,https://zillow.com/homedetails/1527-Mendelson-Hts-Milton-ON-L9E-1H3/442665472_zpid/,43.48074,-79.84595,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/c46e2e04fc36b1366ef6ddc52b4ea8bd-p_e.jpg
"917 Maple Ave, Milton, ON L9T 3X6",L9T3X6,Milton,ON,1199000.0,5.0,3.0,,,6067.0619,sqft,https://zillow.com/homedetails/917-Maple-Ave-Milton-ON-L9T-3X6/446799903_zpid/,43.534058,-79.876434,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/af3687c0b2fae137e2026820a5f7b28b-p_e.jpg
"109 Frost Ct, Milton, ON L9E 1G2",L9E1G2,Milton,ON,799998.0,3.0,3.0,,,924.0,sqft,https://zillow.com/homedetails/109-Frost-Ct-Milton-ON-L9E-1G2/2057054791_zpid/,43.483013,-79.852844,TOWNHOUSE,https://photos.zillowstatic.com/fp/e5f575ca7aa9a26198024879f600b457-p_e.jpg
"1200 Main St E #102, Milton, ON L9T 9K9",L9T9K9,Milton,ON,699900.0,2.0,3.0,1031.0,678.86,,,https://zillow.com/homedetails/1200-Main-St-E-102-Milton-ON-L9T-9K9/2056810663_zpid/,43.532536,-79.86178,TOWNHOUSE,https://photos.zillowstatic.com/fp/6a42e6eac0cedcd146aceaac31682226-p_e.jpg
"4487 Henderson Rd, Milton, ON L9E 0K2",L9E0K2,Milton,ON,2950000.0,4.0,3.0,,,2.3469,acres,https://zillow.com/homedetails/4487-Henderson-Rd-Milton-ON-L9E-0K2/2071895135_zpid/,43.46222,-79.81085,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/fb0fa939904c4e701c86de7237cb2457-p_e.jpg
"1190 Fox Cres, Milton, ON L9T 6C5",L9T6C5,Milton,ON,1098000.0,3.0,3.0,,,2907.877,sqft,https://zillow.com/homedetails/1190-Fox-Cres-Milton-ON-L9T-6C5/2064302061_zpid/,43.536304,-79.864716,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/240796de39a9b29692902ddec2a233b0-p_e.jpg
"468 Trudeau Dr, Milton, ON L9T 5K9",L9T5K9,Milton,ON,1175000.0,5.0,4.0,1830.0,642.08,2433.1026,sqft,https://zillow.com/homedetails/468-Trudeau-Dr-Milton-ON-L9T-5K9/447363811_zpid/,43.529808,-79.84141,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/78fcd549e01f9a9423804224bf849b13-p_e.jpg
"76 Locker Pl, Milton, ON L9E 1E8",L9E1E8,Milton,ON,798999.0,3.0,3.0,,,1173.27,sqft,https://zillow.com/homedetails/76-Locker-Pl-Milton-ON-L9E-1E8/2058229385_zpid/,43.48543,-79.8547,TOWNHOUSE,https://photos.zillowstatic.com/fp/e57b7ddf8d54a622ec53d64f255137f7-p_e.jpg
"62 Gleave Ter, Milton, ON L9T 7B7",L9T7B7,Milton,ON,764900.0,2.0,2.0,1062.0,720.24,924.0,sqft,https://zillow.com/homedetails/62-Gleave-Ter-Milton-ON-L9T-7B7/448545322_zpid/,43.48647,-79.86679,TOWNHOUSE,https://photos.zillowstatic.com/fp/19b7888bf608391962aab0834483b695-p_e.jpg
"11720 Guelph Line, Milton, ON L0P 1B0",L0P1B0,Milton,ON,1099000.0,5.0,2.0,1148.0,957.32,0.5567318640955005,acres,https://zillow.com/homedetails/11720-Guelph-Line-Milton-ON-L0P-1B0/441674186_zpid/,43.54273,-80.06181,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/aadb6df043e9f2a458cf52cc4f1d1c74-p_e.jpg
"1057 Woodward Ave, Milton, ON L9T 5Y2",L9T5Y2,Milton,ON,1599000.0,6.0,4.0,,,4338.0,sqft,https://zillow.com/homedetails/1057-Woodward-Ave-Milton-ON-L9T-5Y2/440660238_zpid/,43.533726,-79.87082,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/480467bb972dbe9138031b6ddb14ca95-p_e.jpg
"657 Sellers Path, Milton, ON L9T 0P4",L9T0P4,Milton,ON,1034900.0,4.0,4.0,1650.0,627.21,2363.84,sqft,https://zillow.com/homedetails/657-Sellers-Path-Milton-ON-L9T-0P4/447660327_zpid/,43.491417,-79.87534,TOWNHOUSE,https://photos.zillowstatic.com/fp/1a399320e60a81c95a8be0e6e6f6a0ad-p_e.jpg
"1421 Costigan Rd #306, Milton, ON L9T 2N4",L9T2N4,Milton,ON,600000.0,1.0,1.0,800.0,750.0,,,https://zillow.com/homedetails/1421-Costigan-Rd-306-Milton-ON-L9T-2N4/449387309_zpid/,43.526817,-79.849266,CONDO,https://photos.zillowstatic.com/fp/3a337a520ffe5f63e3382069ec24234e-p_e.jpg
"1187 McEachern Ct, Milton, ON L9E 1E5",L9E1E5,Milton,ON,1850000.0,7.0,5.0,,,3807.5982,sqft,https://zillow.com/homedetails/1187-McEachern-Ct-Milton-ON-L9E-1E5/2061881718_zpid/,43.487743,-79.85313,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/57e1d5be659903dcadf06b8983693568-p_e.jpg
"862 Whaley Way, Milton, ON L9T 0Z3",L9T0Z3,Milton,ON,1750000.0,5.0,5.0,3136.0,558.04,3807.1684,sqft,https://zillow.com/homedetails/862-Whaley-Way-Milton-ON-L9T-0Z3/448887738_zpid/,43.48298,-79.873085,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/060cd1341cc9bf27ac4a6c71e55bdbce-p_e.jpg
"12100 Five Line Nassagaweya Line, Milton, ON N0B 2K0",N0B2K0,Milton,ON,1985000.0,5.0,2.0,,,10.0,sqft,https://zillow.com/homedetails/12100-Five-Line-Nassagaweya-Line-Milton-ON-N0B-2K0/2071778369_zpid/,43.565212,-80.047,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/a7cb1aeb26fa204b4074450954cf8d5e-p_e.jpg
"1586 Severn Dr, Milton, ON L9E 1X8",L9E1X8,Milton,ON,1499000.0,4.0,4.0,,,3208.3125,sqft,https://zillow.com/homedetails/1586-Severn-Dr-Milton-ON-L9E-1X8/2053164640_zpid/,43.51506,-79.82251,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/00d1a15c88f8760a8b76f5f2f0a15402-p_e.jpg
"764 Reece Ct, Milton, ON L9T 0X4",L9T0X4,Milton,ON,1799900.0,6.0,4.0,,,6181.409,sqft,https://zillow.com/homedetails/764-Reece-Ct-Milton-ON-L9T-0X4/443912616_zpid/,43.484894,-79.87803,SINGLE_FAMILY,https://photos.zillowstatic.com/fp/d8f315adbc36a82e85573cac757146ba-p_e.jpg
